/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_f_nm_np1_fr_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Brushing_my_hair_-_December_2008_brush_hair_u_cm_np1_ba_goo_2.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_2.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/red_head_brush_hair_u_cm_np1_ba_goo_0.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_le_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/brushing_hair_brush_hair_f_cm_np2_ri_goo_0.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/My_Hair_Routine_brush_hair_h_nm_np1_le_goo_0.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Brushing_my_long_hair_brush_hair_u_nm_np1_fr_goo_0.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_0.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_2.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Aussie_Brunette_Brushing_Hair_II_brush_hair_u_nm_np2_le_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Brushing_my_Long_Hair__February_2009_brush_hair_u_nm_np1_ba_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_fr_goo_0.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_le_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/brushing_hair_brush_hair_f_nm_np2_ba_goo_4.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_0.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_fr_goo_0.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/red_head_brush_hair_u_cm_np1_fr_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/brushing_hair_brush_hair_f_nm_np2_ri_goo_3.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_nm_np1_ri_goo_3.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/April_09_brush_hair_u_nm_np1_ba_goo_2.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Aussie_Brunette_Brushing_Hair_II_brush_hair_u_nm_np2_le_med_2.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ri_goo_3.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Brushing_Hair_with_Beth_brush_hair_u_nm_np1_fr_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Aussie_Brunette_Brushing_Long_Hair_brush_hair_u_nm_np1_ba_med_3.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Blonde_being_brushed_brush_hair_f_nm_np2_ri_med_0.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_2.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/April_09_brush_hair_u_nm_np1_ba_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Brushing_hair__the_right_way_brush_hair_u_nm_np1_fr_goo_0.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_f_nm_np1_ri_goo_0.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_2.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Brushing_my_hair_-_December_2008_brush_hair_u_cm_np1_ba_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/sarah_brushing_her_hair_brush_hair_h_cm_np1_ri_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_0.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/brushing_jrs_hair_brush_hair_u_cm_np2_le_goo_1.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_2.avi,0
/export/datasets/public/action_recognition/hmdb51_video/brush_hair/sarah_brushing_her_hair_brush_hair_h_cm_np1_ri_goo_0.avi,0
